1792	9606
1793	9606
1794	9603
1795	9636
1796	9603
1797	9603
1798	9606
1799	9606
1800	9606
1801	9603
1802	9606
1803	9615
1804	9615
1805	9603
1806	9603
1807	9606
1808	9606
1809	9606
1810	9606
1811	9603
1812	9606
1813	9603
1814	9603
1815	9606
1816	9603
1817	9603
1818	9606
1819	9606
1820	9603
1821	9603
1822	9603
1823	9603
1824	9603
1825	9606
1826	9603
1827	9618
1828	9603
1829	9607
1830	9607
1831	9603
1832	9606
1833	9607
1834	9603
1835	9603
1836	9603
1837	9603
1838	9603
1839	9603
1840	9606
1841	9615
1842	9603
1843	9615
1844	9615
1845	9615
1846	9615
1847	9615
1848	9615
1849	9615
1850	9615
1851	9615
1852	9606
1853	9603
1854	9603
1855	9603
1856	9603
1857	9603
1858	9603
1859	9603
1860	9603
1861	9603
1862	9606
1863	9607
1864	9603
1865	9603
1866	9603
1867	9603
1868	9603
1869	9603
1870	9603
1871	9603
1872	9603
1873	9603
1874	9603
1875	9603
1876	9603
1877	9603
1878	9603
1879	9603
1880	9603
1881	9601
1882	9601
1883	9601
1884	9601
1885	9603
1886	9603
1887	9603
1888	9603
1889	9603
1890	9603
1891	9619
1892	9603
1893	9603
1894	9603
1895	9607
1896	9607
1897	9603
1898	9603
1899	9603
1900	9607
1901	9607
1902	9603
1903	9603
1904	9603
1905	9606
1906	9603
1907	9603
1908	9606
1909	9603
1910	9606
1911	9603
1912	9603
1913	9603
1914	9603
1915	9603
1916	9603
1917	9603
1918	9603
1919	9606
1920	9603
1921	9603
1922	9603
1923	9603
1924	9603
1925	9603
1926	9606
1927	9606
1928	9606
1929	9606
1930	9606
1931	9606
1932	9606
1933	9606
1934	9603
1935	9606
1936	9606
1937	9606
1938	9606
1939	9606
1940	9606
1941	9606
1942	9606
1943	9606
1944	9606
1945	9606
1946	9607
1947	9634
1948	9634
1949	9634
1950	9603
1951	9603
1952	9603
1953	9606
1954	9606
1955	9606
1956	9603
1957	9606
1958	9603
1959	9603
1960	9606
1961	9606
1962	9603
1963	9606
1964	9606
1965	9603
1966	9603
1967	9607
1968	9603
1969	9607
1970	9603
1971	9607
1972	9603
1973	9607
1974	9603
1975	9607
1976	9603
1977	9607
1978	9603
1979	9607
1980	9603
1981	9607
1982	9603
1983	9603
1984	9603
1985	9603
1986	9603
1987	9607
1988	9607
1989	9607
1990	9607
1991	9601
1992	9607
1993	9603
1994	9603
1995	9603
1996	9603
1997	9606
1998	9606
1999	9606
5400	9616
5401	9616
5402	9616
5403	9616
5404	9616
5405	9616
5406	9616
5407	9616
5408	9616
5409	9658
5410	9658
5411	9658
5412	9616
5413	9616
5414	9616
5415	9657
5416	9657
5417	9657
5418	9657
5419	9616
5420	9657
5421	9657
5422	9657
5423	9657
5424	9657
5425	9616
5426	9657
5427	9616
5428	9657
5429	9657
5430	9657
5431	9657
5432	9616
5433	9657
5434	9657
5435	9657
5436	9657
5437	9657
5438	9616
5440	9616
5441	9616
5442	9616
5443	9616
5445	9616
5446	9616
5447	9616
5448	9616
5449	9616
5450	9616
5452	9616
5453	9616
5454	9616
5455	9616
8046	
8047	
8094	
8174	
8175	
8176	
8178	
8183	
8186	
8188	
8190	
8192	
8194	
8195	
8199	
8211	
8215	
8217	
8219	
8221	
8223	
8234	
8236	
8241	
8243	
8245	
8263	
8386	
8388	
8390	
8392	
8394	
8396	
8398	
8400	
8402	
8404	
8406	
8408	
8418	
8419	
8420	
8421	
8422	
8453	
8454	
8457	
8460	
8461	
8462	
8463	
8464	
8465	
8466	
8467	
8468	
8469	
8470	
8471	
8472	
8473	
8474	
8475	
8476	
8477	
8478	
8479	
8480	
8481	
8482	
8483	
8484	
8485	
8486	
8487	
8488	
8489	
8496	
8497	
8508	
8509	
8510	
8511	
8512	
8513	
8514	
8517	
8530	
8532	
8537	
8553	
8554	
8560	
8562	
8563	
8564	
8565	
8566	
8567	
8568	
8569	
8570	
8571	
8572	
8573	
8574	
8575	
8576	
8577	
8578	
8579	
8580	
8581	
8582	
8583	
8584	
8585	
8586	
8587	
8588	
8589	
8590	
8591	
8592	
8593	
8594	
8595	
8596	
8597	
8598	
8599	
8600	
8601	
8602	
8603	
8604	
8605	
8606	
8607	
8608	
8609	
8610	
8611	
8612	
8613	
8614	
8615	
8616	
8617	
8618	
8619	
8620	
8621	
8622	
8623	
8624	
8625	
8626	
8627	
8628	
8629	
8630	
8631	
8632	
8633	
8634	
8635	
8636	
8637	
8638	
8639	
8640	
8641	
8642	
8643	
8644	
8645	
8646	
8647	
8648	
8649	
8650	
8651	
8652	
8653	
8654	
8655	
8656	
8657	
8658	
8659	
10000	9664
10001	9664
10002	9664
10003	9664
10004	9664
10005	9664
10006	9664
10007	9664
10008	9664
10009	9664
10010	9664
10011	9664
10012	9664
10013	9665
10014	9665
10015	9665
10016	9665
10017	9665
10018	9665
10019	9665
10020	9665
10021	9663
10022	9663
10023	9663
10024	9663
10025	9663
10026	9663
10027	9663
10028	9663
10029	9663
10030	9663
10031	9663
10032	9663
10033	9663
10034	9663
10035	9662
10036	9662
10037	9662
10038	9662
10039	9662
10040	9662
10041	9662
10042	9662
10043	9662
10044	9662
10045	9662
10046	9662
10047	9662
10048	9662
10049	9662
10050	9662
10051	9662
10052	9662
10053	9662
10054	9662
10055	9662
10056	9662
10057	9662
10058	9662
10059	9662
10060	9662
10061	9662
10062	9662
10063	9662
10064	9662
10065	9662
10066	9662
10067	9662
10068	9662
10069	9662
10070	9662
10071	9662
10072	9662
10073	9662
10074	9662
10075	9662
10076	9662
10077	9662
10078	9662
10079	9662
10080	9662
10081	9662
10082	9662
10083	9662
10084	9661
10085	9603
10086	9603
10087	9624
10088	9624
10089	9603
10090	9603
10091	9603
10092	9603
10093	9603
10094	9603
10095	9624
10096	9624
10097	9624
10098	9607
10099	9607
10101	9807
10102	9807
10131	9807
10132	9807
10201	9807
10202	9807
10203	9807
10231	9807
10232	9807
10233	9807
10301	9802
10302	9802
10331	9802
10332	9802
10401	9802
10402	9802
10403	9802
10404	9802
10405	9802
10406	9802
10407	9802
10408	9802
10420	9822
10431	9802
10432	9802
10433	9802
10434	9802
10435	9802
10436	9802
10501	9802
10502	9802
10503	9802
10531	9802
10532	9802
10533	9802
10600	9802
10630	9802
10700	9807
10730	9807
10901	9807
10902	9807
10903	9802
10931	9807
10932	9807
10933	9802
10934	9822
11001	9807
11002	9807
11031	9807
11032	9807
11101	9807
11102	9807
11103	9807
11131	9807
11132	9807
11133	9807
11201	9807
11202	9807
11231	9807
11232	9807
11301	9807
11302	9807
11331	9807
11332	9807
11401	9802
11402	9802
11431	9802
11432	9802
11501	9802
11502	9802
11531	9802
11532	9802
11601	9802
11602	9802
11630	9802
11631	9802
11632	9802
11701	9802
11702	9802
11703	9802
11731	9802
11732	9802
11733	9802
11801	9807
11802	9807
11831	9807
11832	9807
11833	9807
11834	9807
11851	9807
11852	9807
11853	9807
11854	9807
11900	9802
11930	9802
12001	9802
12002	9802
12031	9802
12032	9802
12101	9807
12102	9807
12103	9807
12111	9802
12112	9802
12113	9802
12141	9802
12142	9802
12143	9802
12150	9812
12201	9802
12202	9802
12203	9802
12231	9802
12232	9802
12233	9802
12234	9802
12235	9802
12236	9802
12301	9807
12302	9807
12331	9807
12332	9807
12401	9807
12402	9807
12403	9807
12431	9807
12432	9807
12433	9807
12501	9802
12502	9802
12503	9802
12530	9802
12601	9802
12602	9802
12630	9802
12701	9807
12702	9807
12703	9807
12731	9807
12732	9807
12733	9807
12800	9807
12830	9807
12900	9807
12930	9807
13001	9807
13002	9807
13003	9807
13031	9807
13032	9807
13033	9807
13101	9807
13102	9807
13103	9807
13104	9802
13131	9807
13132	9807
13133	9807
13134	9802
13200	9802
13230	9802
13301	9802
13302	9802
13331	9802
13332	9802
13401	9802
13402	9802
13431	9802
13432	9802
13433	9802
13434	9802
13501	9802
13502	9802
13531	9802
13532	9802
13601	9802
13602	9802
13631	9802
13632	9802
13633	9802
13701	9802
13702	9802
13731	9802
13732	9802
13800	9807
13830	9807
13901	9802
13902	9802
13930	9802
14001	9802
14002	9802
14031	9802
14032	9802
14100	9802
14130	9802
14201	9802
14202	9802
14203	9802
14204	9802
14205	9802
14231	9802
14232	9802
14233	9802
14234	9802
14235	9802
14251	9802
14252	9802
14253	9802
14254	9822
14301	9802
14302	9802
14303	9802
14331	9802
14332	9802
14333	9802
14400	9807
14430	9807
14501	9802
14502	9802
14531	9802
14532	9802
14601	9802
14602	9802
14631	9802
14632	9802
14701	9802
14702	9802
14731	9802
14732	9802
14733	9802
14734	9802
14735	9802
14736	9802
14801	9802
14802	9802
14803	9802
14811	9807
14831	9802
14832	9802
14833	9802
14841	9807
14901	9807
14902	9807
14903	9807
14904	9807
14931	9807
14932	9807
14933	9807
14934	9807
14935	9807
14936	9807
14937	9807
14938	9807
15001	9812
15002	9807
15003	9807
15004	9807
15005	9807
15006	9807
15007	9807
15008	9807
15009	9807
15010	9802
15020	9822
15021	9822
15031	9812
15032	9807
15033	9807
15034	9807
15035	9807
15036	9807
15037	9807
15038	9807
15039	9807
15040	9802
15101	9807
15102	9807
15103	9807
15104	9807
15105	9807
15131	9807
15132	9807
15133	9807
15134	9807
15135	9807
15138	9807
15201	9802
15202	9802
15230	9802
15297	9802
15298	9802
15299	9802
15300	9801
15301	9801
15302	9802
15303	9802
15304	9807
15305	9807
15306	9807
15307	9802
15308	9802
15309	9802
15310	9802
15311	9802
15312	9802
15313	9802
15314	9802
15315	9802
15316	9802
15317	9807
15318	9807
15319	9807
15320	9802
15321	9807
15322	9807
15323	9807
15324	9807
15325	9807
15326	9807
15327	9807
15328	9802
15329	9802
15330	9802
15331	9802
15332	9802
15333	9802
15334	9802
15335	9802
15336	9807
15337	9807
15338	9802
15339	9807
15340	9807
15341	9807
15342	9807
15343	9807
15344	9807
15345	9802
15346	9802
15347	9802
15348	9802
15349	9802
15350	9802
15351	9802
15352	9802
15353	9802
15354	9802
15355	9802
15356	9802
15357	9802
15358	9802
15359	9802
15360	9802
15361	9802
15362	9802
15363	9802
15364	9802
15365	9802
15366	9802
15367	9802
15368	9802
15369	9802
15370	9802
15371	9802
15372	9807
15373	9807
15374	9802
15375	9802
15376	9801
15377	9802
15378	9802
15379	9802
15380	9802
15381	9807
15382	9807
15383	9807
15384	9807
15385	9802
15386	9802
15387	9807
15388	9807
15389	9807
15390	9807
15391	9802
15392	9802
15393	9802
15394	9802
15395	9802
15396	9802
15397	9822
15398	9822
15399	9832
15400	9831
15498	9843
15499	9844
15500	9602
15501	9659
15502	9602
15503	9659
15504	9602
15505	9659
15506	9602
15507	9659
15508	9602
15509	9659
15510	9602
15511	9659
15512	9602
15513	9659
15514	9602
15515	9659
15516	9602
15517	9659
15518	9602
15519	9659
15520	9602
15521	9659
15522	9602
15523	9659
15524	9602
15525	9659
15526	9602
15527	9659
15528	9602
15529	9659
15530	9602
15531	9659
15532	9602
15533	9659
15534	9602
15535	9659
15536	9602
15537	9659
15538	9602
15539	9659
15540	9602
15541	9659
15542	9602
15543	9659
15544	9602
15545	9659
15546	9602
15547	9659
15548	9602
15549	9659
15550	9602
15551	9659
15552	9602
15553	9659
15554	9602
15555	9659
15556	9602
15557	9659
15558	9602
15559	9659
15560	9602
15561	9659
15562	9602
15563	9659
15564	9602
15565	9659
15566	9602
15567	9659
15568	9602
15569	9659
15570	9602
15571	9659
15572	9602
15573	9659
15574	9602
15575	9659
15576	9602
15577	9659
15578	9602
15579	9659
15580	9602
15581	9659
15582	9602
15583	9659
15584	9602
15585	9659
15586	9602
15587	9659
15588	9602
15589	9659
15590	9602
15591	9659
15592	9602
15593	9659
15594	9837
15595	9836
15596	9618
15597	9618
15598	9618
15599	9618
15600	9618
15601	9618
15602	9618
15603	9618
15604	9618
15605	9618
15606	9618
15607	9618
15608	9618
15609	9618
15610	9618
15611	9618
15612	9618
15613	9618
15614	9618
15615	9618
15616	9618
15617	9618
15618	9618
15619	9618
15620	9618
15621	9618
15622	9618
15623	9618
15624	9618
15625	9618
15626	9618
15627	9618
15628	9618
15629	9618
15630	9618
15631	9618
15632	9618
15633	9618
15634	9618
15635	9618
15636	9618
15637	9618
15638	9618
15639	9618
15640	9618
15641	9618
15642	9618
15643	9618
15644	9618
15645	9618
15646	9618
15647	9618
15648	9618
15649	9618
15650	9618
15651	9618
15652	9618
15653	9618
15654	9618
15655	9618
15656	9618
15657	9618
15658	9618
15659	9618
15660	9618
15661	9618
15662	9618
15663	9618
15664	9618
15665	9618
15666	9618
15667	9618
15668	9618
15669	9618
15670	9618
15671	9618
15672	9618
15673	9618
15674	9618
15675	9618
15676	9618
15677	9618
15678	9618
15679	9618
15680	9618
15681	9618
15682	9618
15683	9618
15684	9618
15685	9618
15686	9618
15687	9618
15688	9618
15689	9618
15690	9618
15691	9618
15692	9618
15693	9618
15694	9618
15695	9618
15696	9618
15697	9618
15698	9606
15699	9603
15700	9603
15701	9603
15702	9603
15703	9603
15704	9606
15705	9606
15706	9603
15707	9603
15708	9607
15709	9603
15710	9603
15711	9603
15712	9603
15713	9603
15714	9607
15715	9607
15716	9607
15717	9607
15718	9607
15719	9607
15720	9607
15721	9607
15722	9607
15723	9607
15724	9607
15725	9607
15726	9607
15727	9607
15728	9607
15729	9607
15730	9636
15731	9636
15732	9636
15733	9636
15734	9636
15735	9636
15736	9636
15737	9636
15738	9603
15739	9607
15740	9636
15741	9603
15742	9603
15743	9606
15744	9666
15745	9603
15746	9603
15747	9621
15748	9607
15749	9607
15750	9603
15751	9603
15752	9603
15753	9651
15754	9603
15755	9603
15756	9607
15757	9607
15758	9607
15759	9603
15760	9607
15761	9607
15762	9607
15763	9607
15764	9607
15765	9607
15766	9607
15767	9603
15768	9607
15769	9607
15770	9607
15771	9603
15772	9607
15773	9607
15774	9607
15775	9607
15776	9607
15777	9607
15778	9603
15779	9603
15780	9603
15781	9661
15782	9603
15783	9603
15784	9603
15785	9615
15786	9615
15787	9603
15788	9603
15789	9603
15790	9603
15791	9603
15792	9603
15793	9603
15794	9603
15795	9603
15796	9603
15797	9603
15798	9603
15799	9603
15800	9603
15801	9603
15802	9603
15803	9603
15804	9603
15805	9603
15806	9603
15807	9603
15808	9603
15809	9603
15810	9603
15811	9603
15812	9603
15813	9603
15814	9603
15815	9603
15816	9603
15817	9603
15818	9603
15819	9603
15820	9603
15821	9603
15822	9603
15823	9603
15824	9603
15825	9603
15826	9603
15827	9603
15828	9603
15829	9603
15830	9603
15831	9603
15832	9607
15833	9603
15834	9613
15835	9613
15836	9613
15837	9613
15838	9613
15839	9613
15840	9613
15841	9613
15842	9603
15843	9607
15844	9607
15845	9603
15846	9603
15847	9603
15848	9603
15849	9603
15850	9603
15851	9613
15852	9603
15853	9603
15854	9603
15855	9603
15856	9603
15857	9624
15858	9624
15859	9624
15860	9603
15861	9624
15862	9624
15863	9624
15864	9613
15865	9607
15866	9603
15867	9606
15868	9606
15869	9606
15870	9603
15871	9603
15872	9603
15873	9603
15874	9603
15875	9603
15876	9606
15877	9607
15878	9603
15879	9603
15880	9603
15881	9603
15882	9603
15883	9603
15884	9603
15885	9603
15886	9603
15887	9607
15888	9607
15889	9607
15890	9607
15891	9607
15892	9607
15893	9607
15894	9603
15895	9615
15896	9603
15897	9603
15898	9606
15899	9606
15900	9606
15901	9603
15902	9603
15903	9603
15904	9603
15905	9645
15906	9645
15907	9615
15908	9603
15909	9603
15910	9603
15911	9607
15912	9603
15913	9603
15914	9807
15915	9807
15916	9807
15917	9807
15918	9603
15919	9606
15920	9606
15921	9603
15922	9656
15923	9603
15924	9603
15925	9603
15926	9607
15927	9607
15928	9607
15929	9607
15930	9603
15931	9603
15932	9615
15933	9615
15934	9607
15935	9606
15936	9603
15937	9603
15938	9606
15939	9655
15940	9615
15941	9615
15942	9615
15943	9655
15944	9615
15945	9655
15946	9655
15947	9615
15948	9615
15949	9615
15950	9645
15951	9645
15952	9603
15953	9603
15954	9615
15955	9615
15956	9633
15957	9606
15958	9615
15959	9615
15960	9615
15961	9615
15962	9615
15963	9606
15964	9603
15965	9603
15966	9603
15967	9603
15969	9607
15970	9607
15971	9603
15972	9603
15973	9603
15974	9603
15975	9603
15976	9603
15977	9603
15978	9607
15979	9607
15980	9607
16000	9824
16001	9807
16002	9807
16003	9807
16004	9807
16005	9807
16006	9807
16007	9807
16008	9807
16009	9807
16010	9807
16011	9807
16012	9807
16013	9807
16014	9807
16015	9807
16016	9807
16017	9807
16018	9807
16019	9807
16020	9807
16021	9807
16022	9807
16023	9807
16024	9807
16025	9807
16026	9807
16027	9807
16028	9807
16029	9807
16030	9807
16031	9807
16032	9807
16033	9807
16034	9807
16035	9807
16036	9807
16037	9807
16038	9807
16039	9807
16040	9807
16041	9807
16042	9807
16043	9807
16044	9807
16045	9807
16046	9807
16047	9807
16048	9807
16049	9807
16050	9807
16051	9807
16052	9807
16053	9807
16054	9807
16055	9807
16056	9807
16057	9807
16058	9807
16059	9807
16060	9807
16061	9810
16065	9807
16070	9807
16071	9807
16072	9807
16073	9807
16074	9807
16075	9807
16076	9807
16077	9807
16078	9807
16079	9807
16080	9807
16081	9807
16082	9807
16083	9807
16084	9807
16085	9807
16086	9807
16087	9807
16088	9807
16089	9807
16090	9807
16091	9807
16092	9807
16093	9807
16094	9807
16099	9807
16100	9824
16101	9807
16102	9807
16103	9807
16104	9807
16105	9807
16106	9807
16107	9807
16108	9807
16109	9807
16110	9807
16111	9807
16112	9807
16113	9807
16114	9807
16115	9807
16116	9807
16117	9807
16118	9807
16119	9807
16120	9807
16121	9807
16122	9807
16123	9807
16124	9807
16125	9807
16126	9807
16127	9807
16128	9807
16129	9807
16130	9807
16131	9807
16132	9807
16133	9807
16134	9807
16135	9807
16136	9807
16137	9807
16138	9807
16139	9807
16140	9807
16141	9807
16142	9807
16143	9807
16144	9807
16145	9807
16146	9807
16147	9807
16148	9807
16149	9807
16150	9807
16151	9807
16152	9807
16153	9807
16154	9807
16155	9807
16156	9807
16157	9807
16158	9807
16159	9807
16160	9807
16161	9810
16170	9807
16171	9807
16172	9807
16173	9807
16174	9807
16175	9807
16176	9807
16177	9807
16178	9807
16179	9807
16180	9807
16181	9807
16182	9807
16183	9807
16184	9807
16185	9807
16186	9807
16187	9807
16188	9807
16189	9807
16190	9807
16191	9807
16192	9807
16193	9807
16194	9807
16201	9807
16202	9807
16203	9807
16204	9807
16205	9807
16206	9807
16207	9807
16208	9807
16209	9807
16210	9807
16211	9807
16212	9807
16213	9807
16214	9807
16215	9807
16216	9807
16217	9807
16218	9807
16219	9807
16220	9807
16221	9807
16222	9807
16223	9807
16224	9807
16225	9807
16226	9807
16227	9807
16228	9807
16229	9807
16230	9807
16231	9807
16232	9807
16233	9807
